"Code",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494
"231",0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,70,0,10,40,150,260,300,0,10,0,10,10,70,90,30,90,20,0,60,20,0,0,0,50,160,0,70,0,90,40,30,10,80,0,0,0,0,0,40,0,60,0,0,10,0,0,0,0,0,30,0,20,20,0,0,10,20,0,0,10,40,0,30,0,0,0,10,0,10,0,40,0,0,0,360,60,0,80,110,70,20,40,130,10,0,10,0,0,0,0,10,0,10,10,0,20,20,120,0,0,0,90,10,150,50,0,0,0,0,10,0,0,0,0,10,10,0,60,110,10,30,20,20,0,0,10,0,30,30,10,10,0,0,10,0,0,0,0,10,0,20,10,0,0,150,0,120,80,80,30,210,100,170,100,1000,0,1970,200,110,200,940,390,990,120,190,1260,80,60,0,70,30,50,200,50,0,100,10,90,0,1750,710,120,50,50,2650,50,0,0,70,10,10,0,10,40,30,190,720,270,0,20,10,150,1410,0,30,10,0,10,0,130,0,50,20,10,0,0,0,0,0,0,0,0,0,40,0,50,0,0,0,0,0,0,0,20,0,0,0,0,40,50,10,0,0,0,0,10,0,10,400,460,0,10,0,80,50,70,100,10,40,10,0,80,260,720,30,0,30,0,0,0,10,390,10,80,80,290,50,120,190,60,40,50,10,80,240,910,100,100,0,0,0,0,20,0,0,0,0,0,0,10,10,0,0,0,40,50,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,10,0,10,10,20,0,60,0,0,0,0,10,0,180,20,40,50,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,20,0,0,50,0,0,0,60,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,60,10,0,0,0,0,0,0,0,0,10,0,0,0,20,10,60,10,0,10,20,0,0,70,100,0,60,0,30,0,30,10,80,140,40,0,20,0,40,90,20,20,60,30,20,0,0,70,70,10,0,170,100,30,50,0,20,140,40,0,10,0,0,40,0,40,30,0,30,70,20,100,10,110,40,90,20,30,0,10,0,20,50,30,10,40,0,20,0,0,0,10,20,20,0,0,0,820,130,0,230,350,100,310,260,160,20,20,70,30,0,90,0,20,20,10,0,50,0,30,220,20,90,0,240,80,190,130,50,10,0,30,150,10,20,60,10,50,100,10,130,80,10,0,50,40,0,40,50,10,70,10,60,40,10,20,10,10,10,40,50,50,0,180,0,0,10,80,10,240,150,30,170,100,360,230,210,1020,1660,0,2240,1210,680,450,610,1810,350,450,250,760,40,20,40,130,130,450,40,80,170,180,120,100,1550,410,130,130,120,2560,70,40,0,90,50,260,40,0,220,310,1030,2790,1170,100,120,140,220,5330,70,60,0,60,0,40,70,40,180,60,0,0,20,20,40,40,20,0,0,0,40,60,0,0,10,0,0,40,0,0,50,30,0,0,10,80,40,50,20,10,0,10,10,60,10,370,240,10,10,60,30,20,200,50,10,10,20,0,90,390,630,170,40,120,20,10,0,120,440,50,200,130,400,150,930,280,160,50,170,0,210,580,990,250,230,50,10,0,0,0,20,0,0,40,0,0,60,20,0,30,0,40,130,30,0,10,0,90,0,0,50,0,30,0,10,0,0,0,10,0,30,30,0,0,10,0,0,10,10,10,60,0,370,20,0,30,80,90,40,100,40,0,20,10,0,40,20,70,20,10,0,0,0,0,0,0,10,30,0,10,0,0,10,0,10,0,0,80,0,40,0,0,0,100,0,0,30,20,0,30,10,30,250,30,0,0,0,160,80,70,60,90,0,30,0,40,40,40,30,0,0,0,0,40,110,0,0,0,0,0,0,0,0,0,10,530
"233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,10,10,0,0,0,70,0,0,0,0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,30,20,0,0,0,0,0,0,0,0,10,0,10,90,0,0,30,120,80,40,10,180,0,30,0,0,0,90,10,60,30,0,40,80,0,0,0,110,30,0,40,210,40,30,90,20,0,80,0,0,0,10,30,0,0,0,70,0,0,30,10,110,0,150,200,70,30,130,150,10,10,30,50,50,0,30,0,10,30,60,0,0,20,60,0,10,0,520,120,0,210,270,30,90,110,170,10,0,160,10,0,20,0,40,50,20,0,0,30,80,210,20,50,10,90,0,170,170,30,10,0,20,70,0,10,10,50,30,40,30,50,100,60,20,20,20,0,40,20,0,50,30,20,50,20,10,30,20,0,0,0,40,0,150,0,0,0,270,30,440,140,80,100,50,290,330,190,550,350,3680,0,800,1030,180,240,1090,280,180,1180,140,100,40,50,20,70,340,60,30,70,230,90,50,1670,170,70,60,110,1980,40,0,10,50,40,70,30,0,110,1080,1350,4130,950,190,90,80,480,7650,140,70,0,430,10,40,110,0,200,80,30,0,30,10,10,0,90,0,10,60,20,10,160,30,30,0,0,0,0,0,140,10,60,0,40,30,100,50,0,40,80,30,50,30,40,540,280,10,0,30,20,40,110,80,30,0,20,0,160,190,170,70,60,30,40,20,30,120,380,20,120,250,350,80,660,250,130,50,40,40,170,540,440,90,210,90,40,10,0,10,0,0,0,0,0,0,0,0,0,0,20,90,170,180,10,100,20,360,50,50,60,0,20,10,0,0,10,0,30,0,0,10,0,0,0,10,0,0,0,100,0,0,340,10,30,0,10,80,40,200,20,0,0,0,0,10,30,0,50,50,10,0,0,0,90,0,90,130,20,0,170,70,40,60,100,0,0,70,10,150,30,10,10,180,130,0,80,110,0,40,0,100,290,0,220,0,0,100,190,20,160,510,0,70,0,0,50,20,100,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,20,80
"234",0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,30,10,10,0,0,0,0,0,10,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,40,0,0,0,0,160,0,0,40,80,0,20,60,70,0,0,10,20,0,0,0,0,10,10,30,0,20,0,10,0,10,0,30,0,30,20,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,30,0,0,0,40,0,0,0,10,0,30,20,0,0,0,10,80,50,250,70,1530,320,0,1140,50,340,180,20,2430,380,30,0,0,0,0,20,50,50,20,20,70,0,0,360,70,80,10,30,260,20,0,0,20,0,0,0,0,0,60,230,260,40,0,0,0,130,600,0,0,0,20,0,30,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,20,30,0,30,0,0,0,30,20,0,0,0,0,10,0,800,0,0,0,0,0,0,30,130,0,20,10,80,40,120,580,30,0,0,0,60,100,110,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,20,10,10,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,140,0,0,80,60,10,0,20,20,0,0,10,0,0,0,0,0,40,0,0,0,10,0,0,0,20,0,20,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,10,10,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,80,80,0,10,30,40,30,0,100,80,870,280,670,0,260,30,320,140,260,190,30,40,100,30,0,70,50,10,20,50,200,20,10,540,10,10,30,10,310,40,0,0,40,0,50,20,0,30,40,50,270,20,10,0,0,110,370,0,10,0,60,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,20,0,0,0,0,0,10,0,120,10,20,30,0,10,0,0,0,0,0,0,0,10,140,0,0,10,0,0,0,20,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,10,20,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,50,30,40,0,10,10,10,0,10,20,0,20,10,0,0,0,0,0,20,0,10,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,30,0,0,0,10,0,0,0,0,150,0,0,30,60,30,40,140,60,70,0,10,0,0,10,0,0,10,40,10,0,0,60,90,20,30,0,30,0,30,40,0,30,0,0,0,0,0,10,30,0,20,0,70,40,0,0,20,0,0,0,20,0,200,0,30,10,20,0,30,10,0,50,0,10,0,70,0,0,0,40,0,50,80,140,20,70,90,40,60,820,720,830,250,100,550,0,500,1430,90,290,90,170,50,30,20,70,70,280,30,40,50,40,40,10,1590,1730,200,30,10,1210,60,0,0,10,0,30,0,10,30,60,60,220,90,0,0,0,20,450,0,0,20,0,0,20,30,0,10,20,0,10,10,0,0,10,20,0,0,20,0,0,20,0,0,0,30,0,0,0,60,0,30,0,10,0,10,10,0,0,0,0,0,10,10,50,110,0,0,0,0,0,0,10,0,0,0,10,0,90,40,50,0,0,0,10,0,10,30,0,20,260,10,0,40,120,10,0,0,0,0,210,220,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,120,10,0,0,0,0,10,20,170,30,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,10,30,10,0,0,0,30,10,0,0,20,20,30,0,10,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,20,0,0,20,0,0,0,0,0,10,0,0,0,0,10,0,20,60,0,0,210,30,0,110,130,20,70,10,110,10,0,90,0,40,0,0,20,10,10,0,10,10,40,130,0,20,20,20,0,110,90,10,0,20,30,10,10,0,20,40,10,40,0,30,10,10,40,80,40,30,10,50,0,10,10,10,0,10,0,0,0,50,0,0,30,10,30,10,0,20,60,0,40,120,40,70,30,340,370,220,1760,210,470,160,30,160,360,0,2440,1880,400,120,90,170,0,60,170,90,220,150,80,40,30,90,120,2060,220,1800,40,60,1830,90,0,0,60,30,80,0,0,70,130,30,70,110,10,50,0,20,440,50,0,10,20,0,10,30,0,20,0,0,0,10,0,0,10,0,0,0,0,10,0,0,60,10,0,0,0,0,0,30,0,10,0,10,0,10,0,0,0,0,0,0,50,0,80,160,90,0,30,0,30,60,40,0,70,0,0,60,0,180,110,0,0,30,0,0,60,50,10,100,80,80,80,140,70,30,0,30,30,10,280,170,50,30,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,10,0,0,20,0,10,70,0,0,0,30,0,0,0,0,20,0,30,30,10,0,30,0,10,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,10,20,0,10,60,0,0,0,0,40,20,50,10,20,10,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30
"238",0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,10,0,0,0,20,20,0,40,0,30,0,0,10,0,110,0,0,40,10,40,20,0,60,50,10,70,0,0,10,10,10,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,40,40,20,0,0,0,0,30,0,40,30,0,0,30,20,0,0,40,0,0,0,30,0,10,40,0,0,0,220,40,0,270,150,30,200,80,150,10,40,80,0,0,50,40,70,20,60,10,20,20,40,380,50,70,0,160,20,180,180,70,30,20,30,140,10,10,10,10,30,0,30,60,0,90,130,30,40,40,40,40,10,10,10,20,20,30,0,20,40,0,0,20,100,50,300,0,0,20,220,0,290,130,120,100,120,230,580,830,1060,50,510,280,30,100,280,3590,0,2800,1280,420,250,290,110,270,170,180,2520,200,0,100,20,290,180,1790,130,230,760,160,6540,130,0,0,100,40,220,0,0,90,40,60,140,50,10,30,0,10,360,20,0,10,30,30,70,0,0,80,10,10,30,20,0,10,60,0,0,0,0,40,0,10,0,20,0,0,0,0,0,100,30,0,0,0,0,0,10,10,0,0,0,60,40,0,50,40,0,10,10,0,20,20,10,10,10,0,20,10,20,10,10,30,30,10,0,40,0,90,0,40,40,20,0,120,70,80,0,0,20,120,100,160,170,20,0,10,0,0,10,60,0,30,0,0,0,60,0,20,0,0,10,10,0,0,0,0,10,0,0,20,0,10,0,0,50,40,0,0,0,0,0,10,0,10,0,30,0,0,0,10,0,180,20,10,0,0,0,0,10,0,0,40,0,0,0,10,50,10,0,0,0,10,0,0,0,10,0,0,10,0,0,60,10,0,0,0,100,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,10,10,0,30,20,0,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
"239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,70,60,80,0,0,0,20,0,0,0,0,0,10,0,0,0,30,40,0,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,50,0,0,130,100,20,50,90,60,0,0,0,10,0,0,0,0,20,0,0,0,0,0,100,0,60,20,100,0,30,70,0,10,0,10,10,0,0,0,10,30,40,10,60,0,0,10,0,10,10,60,20,10,10,0,50,20,30,0,0,0,0,0,30,30,10,10,0,0,40,150,0,90,70,50,60,80,100,250,470,480,50,200,260,90,80,80,700,3610,0,2210,200,30,90,0,130,120,150,1150,100,30,20,0,190,10,860,20,20,1750,40,2610,120,0,0,100,20,50,20,20,40,10,90,80,0,0,0,0,0,180,0,10,0,30,0,30,10,0,0,0,0,0,30,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,0,0,120,0,0,0,0,0,10,20,0,90,80,0,0,0,0,30,20,20,0,0,0,0,90,20,0,50,10,10,20,10,0,80,10,0,130,150,20,10,90,20,80,0,0,10,30,190,80,30,0,0,0,0,0,0,0,0,0,0,0,0,70,40,10,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,0,20,0,110,0,10,0,10,20,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,20,0,40,50,0,10,0,0,20,0,0,0,0,40,50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,10,0,0,0,0,40,20,0,0,0,0,0,0,10,0,0,20,20,40,10,0,70,0,30,0,0,50,0,10,70,30,40,10,20,30,0,30,40,30,20,40,10,20,0,40,0,0,20,20,20,0,0,20,60,0,0,20,0,0,0,40,20,0,10,30,30,30,10,0,0,0,10,10,60,10,0,0,0,20,0,0,20,20,20,0,10,0,240,40,0,300,270,40,260,130,240,10,20,140,10,0,0,0,10,30,10,40,30,20,100,310,20,30,0,180,10,190,180,0,0,0,70,80,30,0,10,0,0,60,10,20,20,10,70,80,20,50,50,40,10,80,30,40,30,10,20,20,10,0,0,0,50,0,140,0,20,40,90,0,300,120,20,50,260,240,300,1200,900,40,210,200,80,60,140,770,5090,2380,0,1060,350,140,260,150,310,330,1900,160,50,20,80,250,140,1750,100,110,900,150,6550,120,20,10,170,40,130,50,0,340,20,110,220,60,40,0,0,10,370,30,50,10,20,0,10,0,0,60,10,0,0,10,0,0,10,20,0,30,0,30,10,0,0,0,0,0,0,0,0,50,60,0,0,0,0,30,0,10,0,0,0,20,0,10,140,230,10,0,0,30,30,80,50,10,0,0,0,90,70,30,60,30,40,20,0,10,60,80,20,140,30,30,50,200,280,100,20,150,20,20,320,510,150,160,0,10,0,0,0,0,50,0,0,0,0,20,10,10,0,0,20,30,10,0,0,10,50,0,40,30,0,0,0,40,0,10,0,0,0,0,0,0,0,0,20,0,0,0,10,0,20,110,10,0,0,0,10,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,40,0,70,0,0,0,30,0,0,20,0,0,10,0,0,30,0,10,10,0,50,20,0,10,10,0,10,0,0,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
"241",0,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,10,20,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,40,50,50,50,100,50,40,10,0,40,0,0,70,20,10,30,0,10,30,10,10,0,10,80,60,0,10,10,50,60,40,0,0,40,0,0,0,0,0,90,0,50,30,10,0,0,30,20,30,30,0,10,20,0,0,10,10,10,0,20,0,0,10,40,30,0,0,20,10,40,0,0,0,530,10,0,390,320,100,300,240,160,20,0,80,10,0,10,20,10,10,30,20,30,40,100,500,80,20,0,310,10,290,330,50,10,30,40,60,0,0,50,20,10,30,10,70,30,30,30,70,30,30,20,20,10,0,30,60,0,60,20,0,10,50,10,0,100,0,140,0,0,50,80,30,210,110,80,320,130,310,180,1270,350,30,200,60,110,50,50,520,3000,750,1260,0,690,270,90,230,140,110,720,130,40,60,90,810,80,1200,10,50,140,310,8440,50,0,0,190,40,170,0,0,370,0,20,240,20,10,0,0,0,260,20,10,0,20,40,0,30,0,90,10,20,20,10,0,0,0,0,0,20,40,10,0,10,0,10,0,0,0,0,0,60,0,40,0,0,0,100,0,10,0,0,0,10,50,20,370,150,10,0,10,60,80,100,50,20,10,20,0,120,90,10,20,0,80,0,0,0,20,80,10,30,170,100,10,310,190,70,20,10,0,140,440,860,120,150,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,10,0,10,20,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,110,0,20,0,0,0,0,20,0,0,0,0,0,10,0,0,30,10,0,0,20,0,0,0,30,0,20,0,0,20,0,0,0,0,0,20,20,0,40,10,0,0,0,0,0,0,0,0,20,50,40,0,0,0,0,40,40,10,0,10,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"242",0,0,0,0,10,10,0,40,0,10,0,0,0,0,10,0,0,0,30,10,0,10,0,0,0,0,10,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,40,0,0,0,0,0,0,0,0,20,0,0,10,30,30,0,0,20,0,0,0,0,20,130,80,50,40,40,70,10,0,0,50,10,0,40,20,20,60,40,50,0,0,40,0,10,120,110,10,10,80,10,30,20,150,0,10,20,0,50,0,0,60,0,0,0,0,0,0,0,40,90,10,50,80,10,0,50,0,30,0,30,50,10,40,30,0,10,10,0,50,0,120,0,0,40,1370,0,0,430,510,130,240,330,420,20,0,140,10,10,20,0,20,20,20,0,10,20,190,880,30,60,0,250,10,420,190,50,10,30,60,140,10,30,10,80,10,20,50,90,80,100,140,130,30,20,20,50,20,30,60,100,20,0,10,0,20,30,30,20,410,50,260,0,0,20,160,30,790,250,270,810,110,270,130,160,290,30,300,80,60,40,70,1040,2090,260,830,920,0,1100,880,80,60,10,710,60,60,60,20,190,60,860,40,20,10,1060,2380,70,20,10,470,90,310,20,50,180,10,10,50,0,20,0,0,40,170,10,0,10,0,10,0,30,0,30,10,10,0,0,0,0,30,0,10,20,0,20,10,10,0,0,0,0,30,30,0,20,10,20,0,0,50,0,0,0,40,0,30,10,0,10,210,110,0,0,20,0,60,140,70,10,110,20,0,120,60,110,50,210,40,10,0,10,80,90,20,70,230,100,100,100,80,40,0,50,10,20,220,190,120,120,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,40,10,0,0,10,0,30,20,0,0,10,0,0,10,0,40,0,0,0,0,0,10,0,0,0,0,0,20,0,80,0,0,0,0,10,10,0,0,0,0,0,0,10,0,40,10,0,0,30,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,0,0,0,0,20,10,90,50,0,0,0,0,40,50,30,20,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,70
"243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,20,20,40,0,130,0,0,10,0,10,10,0,30,10,0,0,0,60,0,0,10,0,0,50,0,0,30,110,10,0,10,0,0,0,0,0,0,0,0,70,30,30,0,0,0,0,0,10,0,20,0,20,0,10,30,0,0,0,0,120,0,0,30,30,10,0,0,0,30,50,20,10,0,830,0,0,300,490,70,440,250,460,50,10,50,10,10,10,30,20,40,10,10,70,30,130,730,10,80,40,120,10,400,200,40,0,0,60,60,0,0,70,10,20,110,80,70,200,130,60,60,0,20,20,40,0,30,0,70,20,50,0,10,20,0,10,10,420,20,130,0,0,20,140,10,410,110,60,530,20,20,50,130,230,40,70,80,30,20,20,190,1160,290,110,230,1110,0,1790,70,70,70,480,70,190,480,0,150,10,460,40,0,10,1450,1210,10,0,0,360,80,460,20,20,170,0,0,40,0,0,0,0,0,210,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,20,0,0,0,0,0,10,10,0,0,0,0,10,30,0,80,150,0,0,20,10,20,30,20,0,0,10,0,0,70,0,70,0,0,10,30,0,10,40,10,90,60,10,0,210,100,20,0,0,40,60,280,410,60,80,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,20,0,0,0,0,0,0,0,0,0,30,0,30,20,0,0,0,0,10,10,50,0,10,0,0,0,0,40,0,0,10,0,10,0,0,0,10,0,0,0,0,0,10,10,0,0,0,60,0,0,0,0,0,0,0,0,30,0,0,10,10,0,110,0,10,0,0,30,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
